Source,Date,Obsolescence Date,Business Name,Legal Name,Physical Address,Physical Address Number,Physical Pre Direction,Physical Address Name,Physical Address Suffix,Physical Post Direction,Physical City,Physical State,Physical ZIP,Physical ZIP 4,Key Executive Name,First Name,Middle Initial,Last Name,Title,Gender,Location Employee Size,Corporate Employee Size,Revenue / Yr,Mailing Address,Mailing Address Number,Mailing Pre Direction,Mailing Address Name,Mailing Address Suffix,Mailing Post Direction,Mailing City,Mailing State,Mailing ZIP,Mailing ZIP 4,Phone,Fax,Toll-Free,County Name,County Population,Metro Area,Latitude,Longitude,EIN,Main Line of Business,Location Type,Importer or Exporter,Manufacturer,Primary SIC,Primary SIC Description,SIC02,SIC02.Description,SIC03,SIC03.Description,SIC04,SIC04.Description,SIC05,SIC05.Description,SIC06,SIC06.Description,SIC07,SIC07.Description,SIC08,SIC08.Description,SIC09,SIC09.Description,SIC10,SIC10.Description,NAICS 1,NAICS 1 Description,NAICS 2,NAICS 2 Description,NAICS 3,NAICS 3 Description,NAICS 4,NAICS 4 Description,NAICS 5,NAICS 5 Description,NAICS 6,NAICS 6 Description,NAICS 7,NAICS 7 Description,NAICS 8,NAICS 8 Description,NAICS 9,NAICS 9 Description,NAICS 10,NAICS 10 Description,Non-Profit,Number of PCs,Public / Private,Small Business,Square Footage,Website,Women Owned,Year Established,Ticker Symbol,Stock Exchange,Fortune 1000 Ranking,Credit Score,2022 Revenue/Yr,2021 Revenue/Yr,2020 Revenue/Yr,2019 Revenue/Yr,2021 % Sales Growth,2020 % Sales Growth,2019 % Sales Growth,2022 Employees,2021 Employees,2020 Employees,2019 Employees,2021 % Employee Growth,2020 % Employee Growth,2019 % Employee Growth,Executive First Name 1,Executive Last Name 1,Executive Title 1,Executive Gender 1,Executive Department 1,Executive First Name 2,Executive Last Name 2,Executive Title 2,Executive Gender 2,Executive Department 2,Executive First Name 3,Executive Last Name 3,Executive Title 3,Executive Gender 3,Executive Department 3,Executive First Name 4,Executive Last Name 4,Executive Title 4,Executive Gender 4,Executive Department 4,Executive First Name 5,Executive Last Name 5,Executive Title 5,Executive Gender 5,Executive Department 5,Executive First Name 6,Executive Last Name 6,Executive Title 6,Executive Gender 6,Executive Department 6,Executive First Name 7,Executive Last Name 7,Executive Title 7,Executive Gender 7,Executive Department 7,Executive First Name 8,Executive Last Name 8,Executive Title 8,Executive Gender 8,Executive Department 8,Executive First Name 9,Executive Last Name 9,Executive Title 9,Executive Gender 9,Executive Department 9,Executive First Name 10,Executive Last Name 10,Executive Title 10,Executive Gender 10,Executive Department 10,Executive First Name 11,Executive Last Name 11,Executive Title 11,Executive Gender 11,Executive Department 11,Executive First Name 12,Executive Last Name 12,Executive Title 12,Executive Gender 12,Executive Department 12,Executive First Name 13,Executive Last Name 13,Executive Title 13,Executive Gender 13,Executive Department 13,Executive First Name 14,Executive Last Name 14,Executive Title 14,Executive Gender 14,Executive Department 14,Executive First Name 15,Executive Last Name 15,Executive Title 15,Executive Gender 15,Executive Department 15,Executive First Name 16,Executive Last Name 16,Executive Title 16,Executive Gender 16,Executive Department 16,Executive First Name 17,Executive Last Name 17,Executive Title 17,Executive Gender 17,Executive Department 17,Executive First Name 18,Executive Last Name 18,Executive Title 18,Executive Gender 18,Executive Department 18,Executive First Name 19,Executive Last Name 19,Executive Title 19,Executive Gender 19,Executive Department 19,Executive First Name 20,Executive Last Name 20,Executive Title 20,Executive Gender 20,Executive Department 20,Est. Accounting Annual Expense,Est. Advertising Annual Expense,Est. Business Insurance Annual Expense,Est. Legal Annual Expense,Est. Office Equipment Annual Expense,Est. Rent Annual Expense,Est. Technology Annual Expense,Est. Telecom Annual Expense,Est. Utilities Annual Expense,AtoZ ID,Home Based Business,Franchise Type,Holding Parent Name,Source ,
"AtoZDatabases","08/27/2024","02/27/2025","Sheffield Park Homeowner","","200 Landsborough Dr","200","","Landsborou","Dr","","Woodway","TX","76712","7736"," ","","","","","","10","","$311,000","200 Landsborough Dr","200","","Landsborou","Dr","","Woodway","TX","76712","7736","(254) 224-6760","N/A","N/A","McLennan","Up to 24,999","Waco, TX","31.498775","-97.215057","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1,000 to 4,999","","No","2015","","","","81","311000","273680","218944","240838","13.64","25.0","-9.09","10","8","8","8","25.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$7,500 to $19,999","","$5,000 to $9,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11140005325962","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Orp Charitable Foundation","","11403 Barker Cypress Rd Ste J","11403","","Barker Cyp","Rd","","Cypress","TX","77433","5398","Phani Sarangam","Phani","","Sarangam","Manager","Unknown","3","","$311,000","11403 Barker Cypress Rd Ste J","11403","","Barker Cyp","Rd","","Cypress","TX","77433","5398","N/A","N/A","N/A","Harris","100,000 to 249,999","Houston-The Woodlands-Sugar La","29.9417114","-95.6801147","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","www.oregoncf.org","No","2022","","","","66","311000","279900","274302","0","11.11","2.04","0.0","3","3","3","","0.0","0.0","0.0","Phani","Sarangam","Manager","Unknown","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140032110734","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Mount Horeb House","","149 Mistflower Ln","149","","Mistflower","Ln","","Kyle","TX","78640","1000","Annette Geroy","Annette","","Geroy","Executive Officer","Female","3","","$310,000","149 Mistflower Ln","149","","Mistflower","Ln","","Kyle","TX","78640","1000","(830) 370-4470","N/A","N/A","Hays","25,000 to 49,999","Austin-Round Rock-Georgetown, ","29.9954908","-97.8907167","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2021","","","","72","310000","328600","302312","293243","-5.66","8.7","3.09","3","3","3","3","0.0","0.0","0.0","Annette","Geroy","Executive Officer","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140023366033","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Faith Over Fear Music LLC","","3108 Grande Vw","3108","","Grande","Vw","","Aubrey","TX","76227","2490"," ","","","","","","3","","$310,000","3108 Grande Vw","3108","","Grande","Vw","","Aubrey","TX","76227","2490","(254) 230-0287","N/A","N/A","Denton","Up to 24,999","Dallas-Fort Worth-Arlington, T","33.24878","-96.897152","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2021","","","","72","304000","270560","270560","313850","12.36","0.0","-13.79","3","3","3","3","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140021908362","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Crime Victims Coordinator","Crime Victims Corordinator","700 Main St","700","","Main","St","","Kerrville","TX","78028","5323"," ","","","","","","10","","$306,000","","","","","","","","","","","(830) 257-8194","N/A","N/A","Kerr","25,000 to 49,999","Kerrville, TX","30.0471447869955","-99.1399383067217","","Membership Organizations","","","No","8699001","Membership Organizations","8611001","Business Associations","8699002","Charitable Organization","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","813910","Business Associations","813410","Civic and Social Organizations","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1,000 to 4,999","","No","2007","","","","0","306000","324360","298411","331236","-5.66","8.7","-9.91","10","8","7","8","25.0","14.29","-12.5","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$7,500 to $19,999","","$5,000 to $9,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11132552822099","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","South District United Methodist","","1062 Fairmont Pkwy","1062","","Fairmont","Pkwy","","Pasadena","TX","77504","2904","Cindy Hassey","Cindy","","Hassey","Manager","Female","5","","$304,000","1062 Fairmont Pkwy","1062","","Fairmont","Pkwy","","Pasadena","TX","77504","2904","(281) 998-8993","N/A","N/A","Harris","100,000 to 249,999","Houston-The Woodlands-Sugar La","29.650425","-95.193163","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","5 to 9","Private","Yes","Up to 999","www.southdistrict.org","No","2010","","","","86","304000","282720","279893","310681","7.53","1.01","-9.91","5","5","5","5","0.0","0.0","0.0","Cindy","Hassey","Manager","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$5,000 to $9,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$2,500 to $7,499","11132542580448","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Trinity Loaves & Fishes Food Pantry","Trinity Loaves & Fishes","407 N Robb","407","N","Robb","","","Trinity","TX","75862","","Joyce Elliott","Joyce","","Elliott","Manager","Female","22","","$304,000","PO Box 2356","2356","","PO Box","","","Trinity","TX","75862","2356","(936) 594-0977","(936) 594-0977","N/A","Trinity","Up to 24,999","","30.9480785714286","-95.3751001035367","","Membership Organizations","","","No","8699001","Membership Organizations","8611001","Business Associations","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","813910","Business Associations","","","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1,000 to 4,999","","No","2000","","","","0","304000","258400","217056","240932","17.65","19.05","-9.91","22","19","20","24","15.79","-5.0","-16.67","Joyce","Elliott","Manager","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$20,000 to $49,999","","$10,000 to $24,999","$10,000 to $24,999","$25,000 to $99,999","$10,000 to $24,999","$7,500 to $19,999","11132551420349","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Caryn Ashley Abiola","","19002 Mission Park Dr Apt 1021","19002","","Mission Pa","Dr","","Richmond","TX","77407","3113"," ","","","","","","3","","$303,000","19002 Mission Park Dr Apt 1021","19002","","Mission Pa","Dr","","Richmond","TX","77407","3113","(281) 254-0074","N/A","N/A","Fort Bend","Up to 24,999","Houston-The Woodlands-Sugar La","29.70305","-95.718633","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2020","","","","72","303000","287850","267700","297147","5.26","7.53","-9.91","3","3","3","3","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140020165806","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Ghani Enterprise LLC","","17031 Ardkinglas Dr","17031","","Ardkinglas","Dr","","Richmond","TX","77407","1717"," ","","","","","","3","","$303,000","17031 Ardkinglas Dr","17031","","Ardkinglas","Dr","","Richmond","TX","77407","1717","(281) 207-6977","N/A","N/A","Fort Bend","Up to 24,999","Houston-The Woodlands-Sugar La","29.655591","-95.684093","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2020","","","","72","303000","306030","324392","337368","-0.99","-5.66","-3.85","3","3","3","4","0.0","0.0","-25.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140020021911","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Taylor Bridge Estates Neighborhood Assocation","Taylor Bridge Estates","1717 Taylor Bridge Ct","1717","","Taylor Bri","Ct","","Burleson","TX","76028","6186"," ","","","","","","10","","$302,000","1717 Taylor Bridge Ct","1717","","Taylor Bri","Ct","","Burleson","TX","76028","6186","(817) 295-7006","N/A","N/A","Johnson","25,000 to 49,999","Dallas-Fort Worth-Arlington, T","32.5150121","-97.2766319","","Membership Organizations","","","No","8699001","Membership Organizations","8611001","Business Associations","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","813910","Business Associations","","","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1,000 to 4,999","","No","2006","","","","0","302000","286900","255341","260448","5.26","12.36","-1.96","10","9","9","10","11.11","0.0","-10.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$7,500 to $19,999","","$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11132551074159","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Independent Electrical Contractors","Independent Electrical Contrs","5511 Ingram Rd","5511","","Ingram","Rd","","San Antonio","TX","78228","2701","Julie Howard","Julie","","Howard","Executive Officer","Female","19","392","$301,000","5511 Ingram Rd","5511","","Ingram","Rd","","San Antonio","TX","78228","2701","(210) 431-9861","N/A","N/A","Bexar","500,000 or more","San Antonio-New Braunfels, TX","29.4651398","-98.5950956","","Membership Organizations","Branch","","No","8699001","Membership Organizations","8611001","Business Associations","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","813910","Business Associations","","","","","","","","","","","","","","","","","No","10 to 24","Private","No","1,000 to 4,999","www.ieci.org","No","1957","","","","0","301000","313040","300518","270466","-3.85","4.17","11.11","19","20","18","21","-5.0","11.11","-14.29","Julie","Howard","Executive Officer","Female","Administration & Operations","Mike","Benke","Executive Officer","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$7,500 to $19,999","","$10,000 to $24,999","$10,000 to $24,999","$25,000 to $99,999","$10,000 to $24,999","$7,500 to $19,999","11132553309016","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","All For Self LLC","","401 Ame Dr Apt 4107","401","","Ame","Dr","","Denton","TX","76207","7684","Louis Farmer","Louis","","Farmer","Manager","Male","3","","$301,000","401 Ame Dr Apt 4107","401","","Ame","Dr","","Denton","TX","76207","7684","(224) 634-4477","N/A","N/A","Denton","250,000 to 499,999","Dallas-Fort Worth-Arlington, T","33.2581176","-97.1326904","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2021","","","","72","301000","322070","296304","305193","-6.54","8.7","-2.91","3","3","2","2","0.0","50.0","0.0","Louis","Farmer","Manager","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140023127713","Yes","","","AtoZDatabases",
